movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available
1644,Out of the Furnace,Drama,2013-12-04,R,Relativity,116,22000000,11330849,4103526,15434375,6.8,1192721,0
1645,RoboCop 3,Action,1993-11-05,PG-13,Orion Pictures,104,22000000,10696210,0,10696210,3.9,1125917,0
1646,Dudley Do-Right,Adventure,1999-08-27,PG,Universal Pictures,77,22000000,9818792,0,9818792,3.8,1033557,0
1647,Just Getting Started,Comedy,2017-12-08,PG-13,Broad Green Pictures,98,22000000,6069605,686847,6756452,,638906,0
1648,Megiddo: Omega Code 2,Action,2001-09-21,PG-13,8X Entertainment,109,22000000,6047691,0,6047691,,636599,0
1649,Darling Lili,Drama,1970-01-01,NR,Independent,143,22000000,5000000,0,5000000,6.2,526316,0
1650,The Libertine,Drama,2005-11-23,R,Weinstein Co.,114,22000000,4835065,4613558,9448623,6.4,508954,0
1651,Stone,Drama,2010-10-08,R,Overture Films,105,22000000,1810078,2254942,4065020,5.4,190535,0
1652,Joyeux Noël,Drama,2006-03-03,PG-13,Sony Pictures Classics,114,22000000,1054361,22079714,23134075,,110985,0
1653,Sorcerer,Adventure,1977-06-24,PG,Paramount,92,21600000,12000000,5968,12005968,7.7,1263158,0
1654,Molière,Comedy,2007-07-27,PG-13,Sony Pictures Classics,120,21600000,635733,155421,791154,7.3,66919,0
1655,Michael Clayton,Drama,2007-10-05,R,Warner Bros,119,21500000,49033882,43953769,92987651,7.3,5161461,0
1656,My Fellow Americans,Comedy,1996-12-20,PG-13,Warner Bros,101,21500000,22331846,0,22331846,6.5,2350721,0
1657,Silver Linings Playbook,Drama,2012-11-16,R,Weinstein Co.,122,21000000,132092958,104319495,236412453,7.8,13904522,0
1658,Blockers,Comedy,2018-04-06,R,Universal Pictures,98,21000000,59839515,33602980,93442495,,6298896,0
1659,"South Park: Bigger, Longer & Uncut",Comedy,1999-06-30,R,Paramount,81,21000000,52037603,0,52037603,7.8,5477642,0
1660,Firefox,Action,1982-06-18,PG,Warner Bros,136,21000000,45785720,0,45785720,5.9,4819549,0
1661,Teenage Mutant Ninja Turtles III,Adventure,1993-03-19,PG,New Line,96,21000000,42273609,0,42273609,4.8,4449854,0
1662,Hardball,Drama,2001-09-14,PG-13,Paramount,106,21000000,40222729,3505831,43728560,6.3,4233971,0
1663,For Colored Girls,Drama,2010-11-05,R,Lionsgate,133,21000000,37729698,288175,38017873,6.0,3971547,0
1664,Freedom Writers,Drama,2007-01-05,PG-13,Paramount,123,21000000,36605602,7027007,43632609,7.5,3853221,0
1665,The Transporter,Action,2002-10-11,PG-13,20th Century Fox,92,21000000,25296447,18632485,43928932,6.8,2662784,0
1666,Never Back Down,Action,2008-03-14,PG-13,Summit Entertainment,110,21000000,24850922,14468879,39319801,6.6,2615887,0
1667,The Rage: Carrie 2,Horror,1999-03-12,R,MGM,104,21000000,17760244,0,17760244,4.6,1869499,0
1668,Swing Vote,Comedy,2008-08-01,PG-13,Walt Disney,120,21000000,16289867,1300000,17589867,6.1,1714723,0
1669,Away We Go,Comedy,2009-06-05,R,Focus Features,98,21000000,9451946,656070,10108016,7.1,994942,0
1670,Moonlight Mile,Drama,2002-09-27,PG-13,Walt Disney,112,21000000,6830957,0,6830957,6.7,719048,0
1671,The Beaver,Comedy,2011-05-06,PG-13,Summit Entertainment,91,21000000,970816,4075222,5046038,6.7,102191,0
1672,Bitter Harvest,Drama,2017-02-24,R,Roadside Attractions,114,21000000,557241,48921,606162,,58657,0
1673,The Best Little Whorehouse in Texas,Comedy,1982-07-23,R,Universal Pictures,114,20500000,69701637,0,69701637,5.8,7337014,0
1674,Pulse,Horror,2006-08-11,R,Weinstein/Dimension,90,20500000,20264436,9976999,30241435,4.7,2133099,0
1675,Raiders of the Lost Ark,Adventure,1981-06-12,PG,Paramount,115,20000000,225686079,141766000,367452079,8.5,23756429,0
1676,Home Alone 2: Lost in New York,Adventure,1992-11-20,PG,20th Century Fox,120,20000000,173585516,185409334,358994850,6.6,18272160,0
1677,Close Encounters of the Third Kind,Adventure,1977-11-16,PG,Columbia,135,20000000,169100479,171700000,340800479,7.7,17800050,0
1678,Beverly Hills Cop II,Action,1987-05-20,R,Paramount,100,20000000,153665036,123000000,276665036,6.4,16175267,0
1679,The Conjuring,Horror,2013-07-19,R,Warner Bros,112,20000000,137400141,180600000,318000141,7.5,14463173,0
1680,Bringing Down the House,Comedy,2003-03-07,PG-13,Walt Disney,105,20000000,132675402,32000000,164675402,5.5,13965832,0
1681,Wonder,Drama,2017-11-17,PG,Lionsgate,114,20000000,132422809,172628309,305051118,,13939243,0
1682,Wayne's World,Comedy,1992-02-14,PG-13,Paramount,94,20000000,121697323,61400000,183097323,7.0,12810245,0
1683,Jackass 3D,Comedy,2010-10-15,R,Paramount,101,20000000,117229692,54456101,171685793,7.1,12339968,0
1684,Bad Moms,Comedy,2016-07-29,R,STX Entertainment,100,20000000,113257297,67741780,180999077,6.7,11921821,0
1685,Jaws 2,Horror,1978-06-16,PG,Universal Pictures,131,20000000,102922376,105978000,208900376,5.7,10833934,0
1686,Beverly Hills Chihuahua,Adventure,2008-10-03,PG,Walt Disney,91,20000000,94514402,59703766,154218168,3.7,9948884,0
1687,Tammy,Comedy,2014-07-02,R,Warner Bros,100,20000000,84525432,11882223,96407655,4.9,8897414,0
1688,The Descendants,Drama,2011-11-16,R,Fox Searchlight,115,20000000,82624961,92882839,175507800,7.3,8697364,0
1689,School of Rock,Comedy,2003-10-03,PG-13,Paramount,108,20000000,81261177,50683495,131944672,7.1,8553808,0
1690,Free Willy,Adventure,1993-07-16,PG,Warner Bros,97,20000000,77698625,76000000,153698625,,8178803,0
1691,Mortal Kombat,Action,1995-08-18,PG-13,New Line,101,20000000,70433227,51700000,122133227,5.8,7414024,0
1692,White Chicks,Comedy,2004-06-23,PG-13,Sony Pictures,109,20000000,69148997,42300000,111448997,5.4,7278842,0
1693,Holes,Drama,2003-04-18,PG,Walt Disney,117,20000000,67383924,3848290,71232214,7.1,7093045,0
1694,The Last Song,Drama,2010-03-31,PG,Walt Disney,107,20000000,62950384,29728564,92678948,5.8,6626356,0
1695,Why Did I Get Married Too?,Drama,2010-04-02,PG-13,Lionsgate,121,20000000,60095852,735215,60831067,4.4,6325879,0
1696,La vita è bella,Drama,1998-10-23,PG-13,Miramax,114,20000000,57598247,171787114,229385361,,6062973,0
1697,12 Years a Slave,Drama,2013-10-18,R,Fox Searchlight,134,20000000,56671993,124353350,181025343,8.1,5965473,0
1698,Drumline,Comedy,2002-12-13,PG-13,20th Century Fox,118,20000000,56398162,0,56398162,5.7,5936649,0
1699,Me Before You,Drama,2016-06-03,PG-13,Warner Bros,110,20000000,56245075,152069111,208314186,7.6,5920534,0
1700,Barbershop: The Next Cut,Comedy,2016-04-15,PG-13,Warner Bros,98,20000000,54030051,374151,54404202,,5687374,0
1701,Edward Scissorhands,Comedy,1990-12-07,PG-13,20th Century Fox,105,20000000,53976987,0,53976987,7.9,5681788,0
1702,Selma,Drama,2015-01-09,PG-13,Paramount,128,20000000,52076908,14699668,66776576,7.5,5481780,0
1703,Date Movie,Comedy,2006-02-17,PG-13,20th Century Fox,85,20000000,48548426,36597739,85146165,2.7,5110361,0
1704,Peter Pan: Return to Neverland,Adventure,2002-02-15,G,Walt Disney,97,20000000,48430258,61432424,109862682,,5097922,0
1705,The Jungle Book 2,Adventure,2003-02-14,G,Walt Disney,72,20000000,47901582,92220643,140122225,5.4,5042272,0
1706,Boogeyman,Horror,2005-02-04,PG-13,Sony Pictures,89,20000000,46752382,20440477,67192859,4.1,4921303,0
1707,The Tigger Movie,Adventure,2000-02-11,G,Walt Disney,77,20000000,45542421,50605267,96147688,6.3,4793939,0
1708,Spotlight,Drama,2015-11-06,R,Open Road,128,20000000,45055776,47053071,92108847,8.1,4742713,0
1709,Max,Adventure,2015-06-26,PG,Warner Bros,111,20000000,42656255,1001902,43658157,6.8,4490132,0
1710,Meet the Browns,Comedy,2008-03-21,PG-13,Lionsgate,70,20000000,41975388,0,41975388,3.5,4418462,0
1711,Orphan,Drama,2009-07-24,R,Warner Bros,123,20000000,41596251,37173177,78769428,7.0,4378553,0
1712,The Star,Adventure,2017-11-17,PG,Sony Pictures,97,20000000,40847995,21910015,62758010,,4299789,0
1713,Epic Movie,Comedy,2007-01-26,PG-13,20th Century Fox,93,20000000,39739367,47119211,86858578,2.3,4183091,0
1714,The Grudge 2,Horror,2006-10-13,PG-13,Sony Pictures,137,20000000,39143839,31600000,70743839,5.0,4120404,0
1715,Conan the Barbarian,Action,1982-05-14,NR,Universal Pictures,129,20000000,38264085,40850000,79114085,6.9,4027798,0
1716,How Stella Got Her Groove Back,Drama,1998-08-14,R,20th Century Fox,124,20000000,37672944,0,37672944,5.5,3965573,0
1717,Bill & Ted's Bogus Journey,Adventure,1991-07-19,PG,Orion Pictures,93,20000000,37537675,0,37537675,6.2,3951334,0
1718,Man of the Year,Comedy,2006-10-13,PG-13,Universal Pictures,115,20000000,37442180,3900000,41342180,6.2,3941282,0
1719,Risen,Drama,2016-02-19,PG-13,Sony Pictures,107,20000000,36880033,9375730,46255763,6.3,3882109,0
1720,Vampires Suck,Comedy,2010-08-18,PG-13,20th Century Fox,82,20000000,36661504,44763484,81424988,3.5,3859106,0
1721,Selena,Drama,1997-03-21,PG,Warner Bros,127,20000000,35450113,0,35450113,6.7,3731591,0
1722,A Very Harold & Kumar 3D Christmas,Comedy,2011-11-04,R,Warner Bros,90,20000000,35061031,1204714,36265745,6.3,3690635,0
1723,Texas Chainsaw 3D,Horror,2013-01-04,R,Lionsgate,92,20000000,34341945,13324068,47666013,4.8,3614942,0
1724,Babel,Drama,2006-10-27,R,Paramount Vantage,143,20000000,34302837,97818375,132121212,7.5,3610825,0
1725,This is Where I Leave You,Comedy,2014-09-19,R,Warner Bros,103,20000000,34296320,7000000,41296320,6.6,3610139,0
1726,Doubt,Drama,2008-12-12,PG-13,Miramax,104,20000000,33446470,19744631,53191101,7.5,3520681,0
1727,Team America: World Police,Comedy,2004-10-15,R,Paramount,98,20000000,32774834,18173977,50948811,7.2,3449983,0
1728,Scary Movie V,Comedy,2013-04-12,PG-13,Weinstein Co.,88,20000000,32015787,46598194,78613981,3.5,3370083,0
1729,Milk,Drama,2008-11-26,R,Focus Features,128,20000000,31841299,25452072,57293371,7.6,3351716,0
1730,Ghost Ship,Horror,2002-10-25,R,Warner Bros,91,20000000,30113491,38236393,68349884,5.5,3169841,0
1731,Daybreakers,Horror,2010-01-08,R,Lionsgate,98,20000000,30101577,21343926,51445503,6.5,3168587,0
1732,High Fidelity,Comedy,2000-03-31,R,Walt Disney,113,20000000,27277055,20604608,47881663,7.6,2871269,0
1733,Stick It,Comedy,2006-04-28,PG-13,Walt Disney,103,20000000,26910736,3488978,30399714,6.4,2832709,0
1734,One Missed Call,Horror,2008-01-04,PG-13,Warner Bros,87,20000000,26890041,17623425,44513466,3.9,2830531,0
1735,Eye for an Eye,Drama,1996-01-12,R,Paramount,101,20000000,26792700,0,26792700,6.1,2820284,0
1736,The World's End,Comedy,2013-08-23,R,Focus Features,109,20000000,26004851,21503654,47508505,7.0,2737353,0
1737,From Dusk Till Dawn,Horror,1996-01-19,R,Miramax/Dimension,108,20000000,25728961,4025,25732986,7.3,2708312,0
1738,You Again,Comedy,2010-09-24,PG,Walt Disney,105,20000000,25702053,7136892,32838945,5.8,2705479,0
1739,Alpha and Omega 3D,Adventure,2010-09-17,PG,Lionsgate,97,20000000,25107267,23851086,48958353,,2642870,0
1740,Stay Alive,Horror,2006-03-24,PG-13,Walt Disney,75,20000000,23086480,101026,23187506,5.1,2430156,0
1741,2 For the Money,Drama,2005-10-07,R,Universal Pictures,114,20000000,22991379,7500000,30491379,,2420145,0
1742,Shorts,Adventure,2009-08-21,PG,Warner Bros,89,20000000,20919166,8951635,29870801,4.9,2202017,0
1743,Vampires,Horror,1998-10-30,R,Sony Pictures,104,20000000,20268825,0,20268825,6.1,2133561,0
1744,Yu-Gi-Oh,Adventure,2004-08-13,PG,Warner Bros,97,20000000,19762690,9000000,28762690,,2080283,0
1745,Reign Over Me,Drama,2007-03-23,R,Sony Pictures,124,20000000,19661987,420000,20081987,7.5,2069683,0
1746,My Best Friend's Girl,Comedy,2008-09-19,R,Lionsgate,112,20000000,19219250,15567861,34787111,5.9,2023079,0
1747,Georgia Rule,Drama,2007-05-11,R,Universal Pictures,113,20000000,18882880,1936721,20819601,5.9,1987672,0
1748,Under the Rainbow,Comedy,1981-07-31,NR,Warner Bros,98,20000000,18826490,0,18826490,5.4,1981736,0
1749,Ladyhawke,Action,1985-04-12,NR,Warner Bros,121,20000000,18400000,0,18400000,7.0,1936842,0
1750,Into the Wild,Drama,2007-09-21,R,Paramount Vantage,148,20000000,18354356,38468604,56822960,8.2,1932037,0
1751,Simon Birch,Drama,1998-09-11,PG,Walt Disney,114,20000000,18253415,57176,18310591,6.9,1921412,0
1752,Pooh's Heffalump Movie,Adventure,2005-02-11,G,Walt Disney,70,20000000,18098433,37588511,55686944,6.4,1905098,0
1753,School for Scoundrels,Comedy,2006-09-29,PG-13,MGM,108,20000000,17807569,0,17807569,5.9,1874481,0
1754,Silent Hill: Revelation 3D,Horror,2012-10-26,R,Open Road,95,20000000,17530219,38445453,55975672,5.0,1845286,0
1755,Home for the Holidays,Comedy,1995-11-03,PG-13,Paramount,103,20000000,17468887,4650382,22119269,6.6,1838830,0
1756,The Zookeeper’s Wife,Drama,2017-03-31,PG-13,Focus Features,114,20000000,17445186,7076364,24521550,,1836335,0
1757,Fired Up,Comedy,2009-02-20,PG-13,Sony Pictures,70,20000000,17231291,1377279,18608570,6.7,1813820,0
1758,Kung Fu Hustle,Action,2005-04-08,R,Sony Pictures Classics,99,20000000,17104669,84929435,102034104,7.8,1800491,0
1759,The Country Bears,Adventure,2002-07-26,G,Walt Disney,88,20000000,16988996,0,16988996,4.0,1788315,0
1760,Dead Silence,Horror,2007-03-16,R,Universal Pictures,98,20000000,16574590,4040071,20614661,,1744694,0
1761,21 Grams,Drama,2003-11-21,R,Focus Features,124,20000000,16248701,43418924,59667625,7.7,1710390,0
1762,The Kite Runner,Drama,2007-12-14,PG-13,Paramount Vantage,128,20000000,15800078,58380667,74180745,7.6,1663166,0
1763,The Greatest Story Ever Told,Drama,1965-02-15,G,MGM,225,20000000,15473333,0,15473333,6.6,1628772,0
1764,Twilight,Drama,1998-03-06,R,Paramount,122,20000000,15055091,0,15055091,5.2,1584746,0
1765,Disaster Movie,Comedy,2008-08-29,PG-13,Lionsgate,88,20000000,14190901,22529851,36720752,1.9,1493779,0
1766,The Man Who Knew Too Little,Comedy,1997-11-14,PG,Warner Bros,94,20000000,13801755,0,13801755,6.6,1452816,0
1767,Burnt,Comedy,2015-10-30,R,Weinstein Co.,101,20000000,13651946,23128949,36780895,6.6,1437047,0
1768,Envy,Comedy,2004-04-30,PG-13,DreamWorks,99,20000000,13548322,1017924,14566246,4.8,1426139,0
1769,One Night with the King,Drama,2006-10-13,PG,Rocky Mountain Pict…,123,20000000,13395961,329071,13725032,6.3,1410101,0
1770,Bullets Over Broadway,Comedy,1994-10-21,R,Miramax,98,20000000,13383747,0,13383747,7.5,1408815,0
1771,The Quiet American,Drama,2002-11-22,R,Miramax,101,20000000,12987647,13360556,26348203,7.1,1367121,0
1772,The Light Between Oceans,Drama,2016-09-02,PG-13,Walt Disney,114,20000000,12545979,9202998,21748977,,1320629,0
1773,The Weather Man,Drama,2005-10-28,R,Paramount,102,20000000,12482775,2984186,15466961,6.6,1313976,0
1774,Undisputed,Drama,2002-08-23,R,Miramax,94,20000000,12398628,0,12398628,6.1,1305119,0
1775,12 Rounds,Action,2009-03-27,PG-13,20th Century Fox,108,20000000,12234694,5071954,17306648,5.6,1287863,0
1776,3 Ninjas Kick Back,Action,1994-05-06,PG,Walt Disney,93,20000000,11744960,0,11744960,4.3,1236312,0
1777,Be Kind Rewind,Comedy,2008-02-22,PG-13,New Line,102,20000000,11175164,19719083,30894247,6.4,1176333,0
1778,Mrs. Henderson Presents,Comedy,2005-12-09,R,Weinstein Co.,103,20000000,11036366,16800000,27836366,7.1,1161723,0
1779,We're No Angels,Comedy,1989-12-15,PG-13,Paramount,106,20000000,10555348,0,10555348,6.0,1111089,0
1780,Death Sentence,Action,2007-08-31,R,20th Century Fox,111,20000000,9534258,7373573,16907831,6.8,1003606,0
1781,Popstar: Never Stop Never Stopping,Comedy,2016-06-03,R,Universal Pictures,98,20000000,9496130,40990,9537120,,999593,0
1782,Thank You for Your Service,Drama,2017-10-27,R,Universal Pictures,114,20000000,9479390,505926,9985316,,997831,0
1783,Everybody's Fine,Drama,2009-12-04,PG-13,Miramax,99,20000000,9208876,0,9208876,7.2,969355,0
1784,Superbabies: Baby Geniuses 2,Adventure,2004-08-27,PG,Sony Pictures,88,20000000,9109322,246047,9355369,1.9,958876,0
1785,Battle of the Year,Drama,2013-09-20,PG-13,Sony Pictures,110,20000000,8888355,7835022,16723377,5.0,935616,0
1786,Ratchet and Clank,Adventure,2016-04-29,PG,Focus Features,97,20000000,8813410,3956059,12769469,,927727,0
1787,Death at a Funeral,Comedy,2007-08-17,R,MGM,87,20000000,8580428,38210000,46790428,7.4,903203,0
1788,The Man,Comedy,2005-09-09,PG-13,New Line,83,20000000,8330720,2062976,10393696,5.5,876918,0
1789,Code Name: The Cleaner,Comedy,2007-01-05,PG-13,New Line,91,20000000,8135024,0,8135024,4.5,856318,0
1790,Inherent Vice,Drama,2014-12-12,R,Warner Bros,148,20000000,8110975,6661371,14772346,6.7,853787,0
1791,Connie & Carla,Comedy,2004-04-16,PG-13,Universal Pictures,108,20000000,8047525,0,8047525,6.3,847108,0
1792,Machete Kills,Action,2013-10-11,R,Open Road,107,20000000,8008161,10264848,18273009,5.6,842964,0
1793,Doogal,Adventure,2006-02-24,G,Weinstein Co.,77,20000000,7578946,20479706,28058652,2.8,797784,0
1794,Proof,Drama,2005-09-16,PG-13,Miramax,114,20000000,7535331,749000,8284331,,793193,0
1795,An American Carol,Comedy,2008-10-03,PG-13,Vivendi Entertainment,83,20000000,7013191,8992,7022183,4.3,738231,0
1796,Willard,Horror,2003-03-14,PG-13,New Line,100,20000000,6882696,0,6882696,6.2,724494,0
1797,Strange Wilderness,Comedy,2008-02-01,R,Paramount Vantage,87,20000000,6575282,371802,6947084,5.3,692135,0
1798,Little Boy,Drama,2015-04-24,PG-13,Open Road,106,20000000,6485961,11282429,17768390,7.4,682733,0
1799,Chasing Mavericks,Drama,2012-10-26,PG,20th Century Fox,116,20000000,6002756,2298065,8300821,7.2,631869,0
1800,A Most Violent Year,Drama,2014-12-31,R,A24,125,20000000,5749134,2649157,8398291,7.0,605172,0
1801,A Dangerous Method,Drama,2011-11-23,R,Sony Pictures Classics,99,20000000,5702083,9105448,14807531,6.5,600219,0
1802,Bandslam,Comedy,2009-08-14,PG,Summit Entertainment,111,20000000,5210988,7756841,12967829,6.4,548525,0
1803,Alone in the Dark,Horror,2005-01-28,R,Lionsgate,94,20000000,5178569,3000000,8178569,2.3,545113,0
1804,Birth,Drama,2004-10-29,R,New Line,100,20000000,5005899,9597102,14603001,6.1,526937,0
1805,Hands of Stone,Drama,2016-08-26,R,Weinstein Co.,105,20000000,4712792,319221,5032013,7.2,496083,0
1806,Flash of Genius,Drama,2008-10-03,PG-13,Universal Pictures,119,20000000,4442377,61734,4504111,7.0,467619,0
1807,I’m Not There,Drama,2007-11-21,R,Weinstein Co.,135,20000000,4017609,8380004,12397613,7.0,422906,0
1808,"Synecdoche, New York",Drama,2008-10-24,R,Sony Pictures Classics,124,20000000,3083538,1300000,4383538,7.5,324583,0
1809,LBJ,Drama,2017-11-03,R,Electric Entertainment,114,20000000,2468683,38498,2507181,,259861,0
1810,Mononoke-hime,Action,1999-10-29,PG-13,Miramax,109,20000000,2374107,147975893,150350000,,249906,0
1811,Bon Voyage,Comedy,2004-03-19,PG-13,Sony Pictures,114,20000000,2353728,6008008,8361736,6.9,247761,0
1812,My All-American,Drama,2015-11-13,PG,Clarius Entertainment,114,20000000,2246000,0,2246000,,236421,0
1813,Marci X,Comedy,2003-08-22,R,Paramount,80,20000000,1646664,0,1646664,2.8,173333,0
1814,Equilibrium,Action,2002-12-06,R,Miramax/Dimension,107,20000000,1190018,4155851,5345869,7.5,125265,0
1815,Dylan Dog: Dead of Night,Horror,2011-04-29,PG-13,Omin/Freestyle,107,20000000,1186538,4907187,6093725,5.1,124899,0
1816,The Children of Huang Shi,Drama,2008-05-23,R,Sony Pictures Classics,125,20000000,1031872,7189828,8221700,7.1,108618,0
1817,The Yards,Drama,2000-10-20,R,Miramax,115,20000000,882710,1400000,2282710,6.4,92917,0
1818,Middle Men,Comedy,2010-08-06,R,Paramount Vantage,98,20000000,754301,0,754301,,79400,0
1819,All Good Things,Drama,2010-12-03,R,Magnolia Pictures,101,20000000,582024,291593,873617,6.3,61266,0
1820,By the Sea,Drama,2015-11-13,R,Universal Pictures,122,20000000,538460,3189286,3727746,5.3,56680,0
1821,Steamboy,Action,2005-03-18,PG-13,Sony Pictures,103,20000000,468867,10000000,10468867,6.9,49354,0
1822,The Game of Their Lives,Drama,2005-04-22,PG,IFC Films,101,20000000,375474,0,375474,6.2,39524,0
1823,The Tempest,Drama,2010-12-10,PG-13,Miramax,110,20000000,277943,0,277943,5.4,29257,0
1824,長江七號 (CJ7),Adventure,2008-03-07,PG,Sony Pictures Classics,86,20000000,206678,47094093,47300771,6.5,21756,0
1825,The Burning Plain,Drama,2009-09-18,R,Magnolia Pictures,114,20000000,200730,966362,1167092,,21129,0
1826,The Touch,Adventure,2004-03-31,PG-13,Miramax,70,20000000,0,5918742,5918742,5.2,0,0
1827,Dwegons and Leprechauns,Adventure,2014-08-29,PG,Independent,98,20000000,0,0,0,4.8,0,0
1828,Der Baader Meinhof Komplex,Action,2009-08-21,R,Vitagraph Films,109,19700000,476270,16022557,16498827,,50134,0
1829,The Shape of Water,Drama,2017-12-01,R,Fox Searchlight,114,19500000,63859435,125398758,189258193,,6722046,0
1830,De rouille et d’os,Drama,2012-11-23,R,Sony Pictures Classics,114,19500000,2061449,27332185,29393634,,216995,0
1831,The Painted Veil,Drama,2006-12-20,PG-13,Warner Independent,125,19400000,8060487,7058308,15118795,7.5,848472,0
1832,The Devil's Double,Drama,2011-07-29,R,Lionsgate,109,19100000,1361512,4604134,5965646,7.1,143317,0
1833,Back to the Future,Adventure,1985-07-03,PG,Universal Pictures,116,19000000,212259762,173265100,385524862,8.5,22343133,0
