movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
1984,Baby Boy,Drama,2001-06-27,R,Sony Pictures,130,16000000,28734552,0,28734552,6.4,3024690,0,2001,6,12734552,79.59,Medium Budget,Profit
1985,Joe Dirt,Comedy,2001-04-11,PG-13,Sony Pictures,91,16000000,27087695,3900000,30987695,5.9,2851336,0,2001,4,14987695,93.67,Medium Budget,Profit
1986,The Women,Comedy,2008-09-12,PG-13,Picturehouse,114,16000000,26902075,23201733,50103808,4.9,2831797,0,2008,9,34103808,213.15,Medium Budget,Profit
1987,Hot Fuzz,Comedy,2007-04-20,R,Focus Features,121,16000000,23618786,58123832,81742618,7.9,2486188,0,2007,4,65742618,410.89,Medium Budget,Major Success
1988,Vicky Cristina Barcelona,Comedy,2008-08-15,PG-13,MGM,96,16000000,23216709,81288108,104504817,7.2,2443864,0,2008,8,88504817,553.16,Medium Budget,Major Success
1989,Superfly,Action,2018-06-13,R,Sony Pictures,109,16000000,20537137,186444,20723581,,2161804,0,2018,6,4723581,29.52,Medium Budget,Profit
1990,Remember Me,Drama,2010-03-12,PG-13,Summit Entertainment,113,16000000,19068240,37437880,56506120,7.2,2007183,0,2010,3,40506120,253.16,Medium Budget,Profit
1991,White Oleander,Drama,2002-10-11,PG-13,Warner Bros,109,16000000,16357770,5300000,21657770,7.2,1721871,0,2002,10,5657770,35.36,Medium Budget,Profit
1992,Drowning Mona,Comedy,2000-03-03,PG-13,Destination Films,96,16000000,15427192,553184,15980376,5.6,1623915,0,2000,3,-19624,-0.12,Medium Budget,Loss
1993,Radio Days,Comedy,1987-01-30,NR,Orion Pictures,88,16000000,14792779,0,14792779,7.6,1557135,0,1987,1,-1207221,-7.55,Medium Budget,Loss
1994,How to Deal,Drama,2003-07-18,PG-13,New Line,101,16000000,14108518,0,14108518,5.7,1485107,0,2003,7,-1891482,-11.82,Medium Budget,Loss
1995,Soul Plane,Comedy,2004-05-28,R,MGM,92,16000000,13922211,631596,14553807,4.4,1465496,0,2004,5,-1446193,-9.04,Medium Budget,Loss
1996,My Stepmother Is an Alien,Comedy,1988-12-09,PG-13,Sony Pictures,105,16000000,13854000,0,13854000,5.2,1458316,0,1988,12,-2146000,-13.41,Medium Budget,Loss
1997,People Like Us,Drama,2012-06-29,PG-13,Walt Disney,114,16000000,12431792,185680,12617472,,1308610,0,2012,6,-3382528,-21.14,Medium Budget,Loss
1998,The Cookout,Comedy,2004-09-03,PG-13,Lionsgate,97,16000000,11540112,0,11540112,3.6,1214749,0,2004,9,-4459888,-27.87,Medium Budget,Loss
1999,Meteor,Action,1979-10-19,NR,American Internatio…,108,16000000,8400000,0,8400000,4.9,884211,0,1979,10,-7600000,-47.5,Medium Budget,Loss
2000,Highlander,Action,1986-03-07,R,20th Century Fox,110,16000000,5900000,7000000,12900000,7.2,621053,0,1986,3,-3100000,-19.38,Medium Budget,Loss
2001,Bleed for This,Drama,2016-11-18,R,Open Road,114,16000000,5083906,1520020,6603926,,535148,0,2016,11,-9396074,-58.73,Medium Budget,Loss
2002,Duets,Drama,2000-09-15,R,Walt Disney,112,16000000,4734235,1881217,6615452,6.0,498341,0,2000,9,-9384548,-58.65,Medium Budget,Loss
2003,Detroit Rock City,Comedy,1999-08-13,R,New Line,95,16000000,4217115,1608199,5825314,6.8,443907,0,1999,8,-10174686,-63.59,Medium Budget,Major Loss
2004,Things We Lost in the Fire,Drama,2007-10-19,R,Paramount,118,16000000,3287315,4832833,8120148,7.2,346033,0,2007,10,-7879852,-49.25,Medium Budget,Loss
2005,The Immigrant,Drama,2014-05-16,R,RADiUS-TWC,120,16000000,2013456,5571555,7585011,6.6,211943,0,2014,5,-8414989,-52.59,Medium Budget,Loss
2006,Steel,Action,1997-08-15,PG-13,Warner Bros,97,16000000,1686429,0,1686429,2.8,177519,0,1997,8,-14313571,-89.46,Medium Budget,Major Loss
2007,The White Countess,Drama,2005-12-21,PG-13,Sony Pictures Classics,135,16000000,1669971,1144595,2814566,6.7,175786,0,2005,12,-13185434,-82.41,Medium Budget,Major Loss
2008,"Men, Women and Children",Comedy,2014-10-01,R,Paramount,98,16000000,705908,979495,1685403,,74306,0,2014,10,-14314597,-89.47,Medium Budget,Major Loss
2009,Good,Drama,2008-12-31,R,ThinkFilm,92,16000000,31631,0,31631,6.2,3330,0,2008,12,-15968369,-99.8,Medium Budget,Major Loss
2010,Juwanna Mann,Comedy,2002-06-21,PG-13,Warner Bros,91,15600000,13571817,200000,13771817,4.5,1428612,0,2002,6,-1828183,-11.72,Medium Budget,Loss
2011,La Môme,Drama,2007-06-08,PG-13,Picturehouse,114,15500000,10299782,78312055,88611837,,1084188,0,2007,6,73111837,471.69,Medium Budget,Major Success
2012,Ararat,Drama,2002-11-15,R,Miramax,115,15500000,1693000,0,1693000,6.6,178211,0,2002,11,-13807000,-89.08,Medium Budget,Major Loss
2013,Madison,Drama,2005-04-22,PG,MGM,94,15500000,517262,0,517262,6.5,54449,0,2005,4,-14982738,-96.66,Medium Budget,Major Loss
2014,The Yellow Handkerchief,Drama,2010-02-26,PG-13,Samuel Goldwyn Films,102,15500000,318623,0,318623,6.8,33539,0,2010,2,-15181377,-97.94,Medium Budget,Major Loss
2015,Slither,Horror,2006-03-31,R,Universal Pictures,95,15250000,7802450,5127893,12930343,6.5,821311,0,2006,3,-2319657,-15.21,Medium Budget,Loss
2016,Home Alone,Comedy,1990-11-16,PG,20th Century Fox,103,15000000,285761243,190923432,476684675,7.5,30080131,0,1990,11,461684675,3077.9,Medium Budget,Major Success
2017,Beverly Hills Cop,Action,1984-12-05,R,Paramount,105,15000000,234760478,81539522,316300000,7.3,24711629,0,1984,12,301300000,2008.67,Medium Budget,Major Success
2018,Top Gun,Action,1986-05-16,PG,Paramount,110,15000000,179800601,176999033,356799634,6.9,18926379,0,1986,5,341799634,2278.66,Medium Budget,Major Success
2019,Tootsie,Comedy,1982-12-17,PG,Sony Pictures,116,15000000,177200000,0,177200000,7.4,18652632,0,1982,12,162200000,1081.33,Medium Budget,Major Success
2020,3 Men and a Baby,Comedy,1987-11-25,PG,Walt Disney,102,15000000,167780960,0,167780960,5.9,17661154,0,1987,11,152780960,1018.54,Medium Budget,Major Success
2021,The King’s Speech,Drama,2010-11-26,R,Weinstein Co.,118,15000000,138797449,292023719,430821168,8.0,14610258,0,2010,11,415821168,2772.14,Medium Budget,Major Success
2022,American Beauty,Drama,1999-09-15,R,DreamWorks,122,15000000,130058047,226200000,356258047,8.4,13690321,0,1999,9,341258047,2275.05,Medium Budget,Major Success
2023,"Crouching Tiger, Hidden Dragon",Action,2000-12-08,PG-13,Sony Pictures Classics,120,15000000,128067808,85446864,213514672,7.9,13480822,0,2000,12,198514672,1323.43,Medium Budget,Major Success
2024,Twins,Comedy,1988-12-09,PG,Universal Pictures,107,15000000,111936388,104663612,216600000,6.0,11782778,0,1988,12,201600000,1344.0,Medium Budget,Major Success
2025,Scream,Horror,1996-12-20,R,Miramax,103,15000000,103046663,70000000,173046663,7.2,10847017,0,1996,12,158046663,1053.64,Medium Budget,Major Success
2026,Annabelle: Creation,Horror,2017-08-11,R,Warner Bros,98,15000000,102092201,203293687,305385888,,10746547,0,2017,8,290385888,1935.91,Medium Budget,Major Success
2027,Jackass Presents: Bad Grandpa,Comedy,2013-10-25,R,Paramount,98,15000000,102003019,58900000,160903019,,10737160,0,2013,10,145903019,972.69,Medium Budget,Major Success
2028,Heaven Can Wait,Comedy,1978-06-28,PG,Paramount,98,15000000,98800000,0,98800000,,10400000,0,1978,6,83800000,558.67,Medium Budget,Major Success
2029,The Color Purple,Drama,1985-12-18,PG-13,Warner Bros,154,15000000,93589701,0,93589701,7.8,9851547,0,1985,12,78589701,523.93,Medium Budget,Major Success
2030,The Imitation Game,Drama,2014-11-28,PG-13,Weinstein Co.,114,15000000,91125143,136648543,227773686,8.1,9592120,0,2014,11,212773686,1418.49,Medium Budget,Major Success
2031,Beetlejuice,Comedy,1988-03-30,PG,Warner Bros,92,15000000,73326666,0,73326666,7.5,7718596,0,1988,3,58326666,388.84,Medium Budget,Major Success
2032,Ben-Hur,Adventure,1959-11-18,G,MGM,141,15000000,73000000,0,73000000,6.0,7684211,0,1959,11,58000000,386.67,Medium Budget,Major Success
2033,Mama,Horror,2013-01-18,PG-13,Universal Pictures,100,15000000,71628180,76467386,148095566,6.2,7539808,0,2013,1,133095566,887.3,Medium Budget,Major Success
2034,Private Benjamin,Comedy,1980-10-10,R,Warner Bros,109,15000000,69847348,0,69847348,6.1,7352352,0,1980,10,54847348,365.65,Medium Budget,Major Success
2035,Coal Miner's Daughter,Drama,1980-03-07,PG,Universal Pictures,124,15000000,67182787,0,67182787,7.5,7071872,0,1980,3,52182787,347.89,Medium Budget,Major Success
2036,Lethal Weapon,Action,1987-03-06,R,Warner Bros,109,15000000,65192350,55000000,120192350,,6862353,0,1987,3,105192350,701.28,Medium Budget,Major Success
2037,Diary of a Wimpy Kid,Adventure,2010-03-19,PG,20th Century Fox,94,15000000,64003625,12950686,76954311,6.2,6737224,0,2010,3,61954311,413.03,Medium Budget,Major Success
2038,National Lampoon’s Vacation,Comedy,1983-07-29,R,Warner Bros,98,15000000,61400000,0,61400000,7.4,6463158,0,1983,7,46400000,309.33,Medium Budget,Profit
2039,The Queen,Drama,2006-09-30,PG-13,Miramax,94,15000000,56441711,72444162,128885873,7.3,5941233,0,2006,9,113885873,759.24,Medium Budget,Major Success
2040,Little Women,Drama,1994-12-21,PG,Sony Pictures,115,15000000,50003303,0,50003303,7.3,5263506,0,1994,12,35003303,233.36,Medium Budget,Profit
2041,The Deer Hunter,Drama,1979-01-01,R,Universal Pictures,183,15000000,50000000,9253,50009253,8.2,5263158,0,1979,1,35009253,233.4,Medium Budget,Profit
2042,When a Stranger Calls,Horror,2006-02-03,PG-13,Sony Pictures,87,15000000,47860214,19355221,67215435,5.0,5037917,0,2006,2,52215435,348.1,Medium Budget,Major Success
2043,Big Fat Liar,Adventure,2002-02-08,PG,Universal Pictures,88,15000000,47811275,4649742,52461017,5.4,5032766,0,2002,2,37461017,249.74,Medium Budget,Profit
2044,Cop Land,Drama,1997-08-15,R,Miramax,120,15000000,44906632,18800000,63706632,6.9,4727014,0,1997,8,48706632,324.71,Medium Budget,Profit
2045,Wag the Dog,Drama,1997-12-25,R,New Line,97,15000000,43057470,21194568,64252038,7.1,4532365,0,1997,12,49252038,328.35,Medium Budget,Profit
2046,The Lizzie McGuire Movie,Adventure,2003-05-02,PG,Walt Disney,94,15000000,42734455,12800000,55534455,5.3,4498364,0,2003,5,40534455,270.23,Medium Budget,Profit
2047,The Faculty,Horror,1998-12-25,R,Miramax,104,15000000,40283321,0,40283321,6.4,4240350,0,1998,12,25283321,168.56,Medium Budget,Profit
2048,What's Love Got to Do With It,Drama,1993-06-09,R,Walt Disney,118,15000000,39100956,0,39100956,7.2,4115890,0,1993,6,24100956,160.67,Medium Budget,Profit
2049,Not Another Teen Movie,Comedy,2001-12-14,R,Sony Pictures,99,15000000,37882551,24518792,62401343,5.7,3987637,0,2001,12,47401343,316.01,Medium Budget,Profit
2050,Wild,Drama,2014-12-03,R,Fox Searchlight,115,15000000,37880356,14580187,52460543,7.1,3987406,0,2014,12,37460543,249.74,Medium Budget,Profit
2051,Lawrence of Arabia,Adventure,1962-12-16,PG,Sony Pictures,227,15000000,37495385,32500000,69995385,8.4,3946883,0,1962,12,54995385,366.64,Medium Budget,Major Success
2052,The Theory of Everything,Drama,2014-11-07,PG-13,Focus Features,123,15000000,35893537,87434155,123327692,7.7,3778267,0,2014,11,108327692,722.18,Medium Budget,Major Success
2053,Drive,Action,2011-09-16,R,FilmDistrict,100,15000000,35060689,46297241,81357930,7.8,3690599,0,2011,9,66357930,442.39,Medium Budget,Major Success
2054,Malibu's Most Wanted,Comedy,2003-04-18,PG-13,Warner Bros,86,15000000,34308901,190303,34499204,5.1,3611463,0,2003,4,19499204,129.99,Medium Budget,Profit
2055,Where the Heart Is,Drama,2000-04-28,PG-13,20th Century Fox,120,15000000,33771174,7090880,40862054,6.8,3554860,0,2000,4,25862054,172.41,Medium Budget,Profit
2056,Halloween 2,Horror,2009-08-28,R,Weinstein/Dimension,119,15000000,33392973,5119877,38512850,4.9,3515050,0,2009,8,23512850,156.75,Medium Budget,Profit
2057,The Last House on the Left,Horror,2009-03-13,R,Universal Pictures,114,15000000,32752215,13774028,46526243,6.6,3447602,0,2009,3,31526243,210.17,Medium Budget,Profit
2058,Because of Winn-Dixie,Comedy,2005-02-18,PG,20th Century Fox,106,15000000,32647042,861443,33508485,6.4,3436531,0,2005,2,18508485,123.39,Medium Budget,Profit
2059,The Princess Bride,Adventure,1987-09-25,PG,20th Century Fox,98,15000000,30857000,1487,30858487,8.1,3248105,0,1987,9,15858487,105.72,Medium Budget,Profit
2060,Halloween: Resurrection,Horror,2002-07-12,R,Miramax/Dimension,94,15000000,30259652,7400000,37659652,4.1,3185227,0,2002,7,22659652,151.06,Medium Budget,Profit
2061,The Great Debaters,Drama,2007-12-25,PG-13,Weinstein Co.,126,15000000,30226144,35149,30261293,7.6,3181699,0,2007,12,15261293,101.74,Medium Budget,Profit
2062,When the Game Stands Tall,Drama,2014-08-22,PG,Sony Pictures,115,15000000,30127963,10949,30138912,6.7,3171365,0,2014,8,15138912,100.93,Medium Budget,Profit
2063,28 Weeks Later,Horror,2007-05-11,R,20th Century Fox,100,15000000,28638916,35593798,64232714,7.0,3014623,0,2007,5,49232714,328.22,Medium Budget,Profit
2064,Love and Basketball,Drama,2000-04-21,PG-13,New Line,124,15000000,27441122,268503,27709625,7.2,2888539,0,2000,4,12709625,84.73,Medium Budget,Profit
2065,Book of Shadows: Blair Witch 2,Horror,2000-10-27,R,Artisan,90,15000000,26421314,21300000,47721314,4.0,2781191,0,2000,10,32721314,218.14,Medium Budget,Profit
2066,Boogie Nights,Drama,1997-10-10,R,New Line,155,15000000,26410771,16700954,43111725,7.9,2780081,0,1997,10,28111725,187.41,Medium Budget,Profit
2067,Ramona and Beezus,Adventure,2010-07-23,G,20th Century Fox,103,15000000,26167002,1302619,27469621,6.7,2754421,0,2010,7,12469621,83.13,Medium Budget,Profit
2068,The Remains of the Day,Drama,1993-11-05,PG,Sony Pictures,134,15000000,22954968,41000000,63954968,7.9,2416312,0,1993,11,48954968,326.37,Medium Budget,Profit
2069,Nowhere to Run,Action,1993-01-15,R,Sony Pictures,94,15000000,22189039,30000000,52189039,5.5,2335688,0,1993,1,37189039,247.93,Medium Budget,Profit
2070,Urban Legends: Final Cut,Horror,2000-09-22,R,Sony Pictures,97,15000000,21468807,17105555,38574362,4.1,2259874,0,2000,9,23574362,157.16,Medium Budget,Profit
2071,The Place Beyond the Pines,Drama,2013-03-29,R,Focus Features,140,15000000,21403519,25607930,47011449,7.3,2253002,0,2013,3,32011449,213.41,Medium Budget,Profit
2072,Flicka,Drama,2006-10-20,PG,20th Century Fox,95,15000000,21000147,896220,21896367,6.2,2210542,0,2006,10,6896367,45.98,Medium Budget,Profit
2073,The Hills Have Eyes II,Horror,2007-03-23,R,20th Century Fox,89,15000000,20804166,16662372,37466538,5.1,2189912,0,2007,3,22466538,149.78,Medium Budget,Profit
2074,Keanu,Comedy,2016-04-29,R,Warner Bros,100,15000000,20591853,96288,20688141,6.4,2167563,0,2016,4,5688141,37.92,Medium Budget,Profit
2075,Country Strong,Drama,2010-12-22,PG-13,Sony Pictures,117,15000000,20218921,383066,20601987,6.3,2128307,0,2010,12,5601987,37.35,Medium Budget,Profit
2076,Tuck Everlasting,Drama,2002-10-11,PG,Walt Disney,90,15000000,19161999,182616,19344615,6.7,2017053,0,2002,10,4344615,28.96,Medium Budget,Profit
2077,The Marine,Action,2006-10-13,PG-13,20th Century Fox,92,15000000,18844784,3320824,22165608,4.7,1983661,0,2006,10,7165608,47.77,Medium Budget,Profit
2078,The Big Lebowski,Comedy,1998-03-06,R,Gramercy,117,15000000,17498804,28690764,46189568,8.2,1841979,0,1998,3,31189568,207.93,Medium Budget,Profit
2079,The Hurt Locker,Drama,2009-06-26,R,Summit Entertainment,131,15000000,17017811,32876412,49894223,7.6,1791349,0,2009,6,34894223,232.63,Medium Budget,Profit
2080,The Man with the Iron Fists,Action,2012-11-02,R,Universal Pictures,107,15000000,15634090,6384898,22018988,5.4,1645694,0,2012,11,7018988,46.79,Medium Budget,Profit
2081,Firestarter,Horror,1984-05-11,NR,Universal Pictures,114,15000000,15136870,0,15136870,6.0,1593355,0,1984,5,136870,0.91,Medium Budget,Profit
2082,Freddy Got Fingered,Comedy,2001-04-20,R,20th Century Fox,87,15000000,14249005,0,14249005,4.5,1499895,0,2001,4,-750995,-5.01,Medium Budget,Loss
2083,One Day,Drama,2011-08-19,PG-13,Focus Features,107,15000000,13843771,45324921,59168692,7.0,1457239,0,2011,8,44168692,294.46,Medium Budget,Profit
2084,De-Lovely,Drama,2004-06-25,PG-13,MGM,125,15000000,13337299,5187197,18524496,6.6,1403926,0,2004,6,3524496,23.5,Medium Budget,Profit
2085,Whip It,Comedy,2009-10-02,PG-13,Fox Searchlight,111,15000000,13077184,5812788,18889972,6.9,1376546,0,2009,10,3889972,25.93,Medium Budget,Profit
2086,Highlander: Endgame,Action,2000-09-01,R,Miramax/Dimension,101,15000000,12801190,0,12801190,4.6,1347494,0,2000,9,-2198810,-14.66,Medium Budget,Loss
2087,The Founder,Drama,2017-01-20,PG-13,Weinstein Co.,114,15000000,12786053,11622077,24408130,,1345900,0,2017,1,9408130,62.72,Medium Budget,Profit
2088,Confidence,Drama,2003-04-25,R,Lionsgate,97,15000000,12212417,0,12212417,6.7,1285518,0,2003,4,-2787583,-18.58,Medium Budget,Loss
2089,Knockaround Guys,Drama,2002-10-11,R,New Line,92,15000000,11660180,759520,12419700,6.1,1227387,0,2002,10,-2580300,-17.2,Medium Budget,Loss
2090,The Muse,Comedy,1999-08-27,PG-13,October Films,97,15000000,11614954,0,11614954,5.6,1222627,0,1999,8,-3385046,-22.57,Medium Budget,Loss
2091,Barney's Great Adventure,Adventure,1998-04-03,G,Polygram,76,15000000,11156471,0,11156471,2.8,1174365,0,1998,4,-3843529,-25.62,Medium Budget,Loss
2092,New York Stories,Drama,1989-03-01,PG,Walt Disney,124,15000000,10763469,0,10763469,6.4,1132997,0,1989,3,-4236531,-28.24,Medium Budget,Loss
2093,Here on Earth,Drama,2000-03-24,PG-13,20th Century Fox,96,15000000,10494147,350980,10845127,5.1,1104647,0,2000,3,-4154873,-27.7,Medium Budget,Loss
2094,Raise Your Voice,Drama,2004-10-08,PG,New Line,103,15000000,10411980,4400000,14811980,5.9,1095998,0,2004,10,-188020,-1.25,Medium Budget,Loss
2095,The Dark Half,Horror,1993-04-23,R,Orion Pictures,98,15000000,9579068,0,9579068,,1008323,0,1993,4,-5420932,-36.14,Medium Budget,Loss
2096,Black Snake Moan,Drama,2007-03-02,R,Paramount Vantage,116,15000000,9396870,1554283,10951153,7.0,989144,0,2007,3,-4048847,-26.99,Medium Budget,Loss
2097,Dark Blue,Drama,2003-02-21,R,MGM,118,15000000,9237470,3024595,12262065,6.6,972365,0,2003,2,-2737935,-18.25,Medium Budget,Loss
2098,A Mighty Heart,Drama,2007-06-22,R,Paramount Vantage,108,15000000,9176787,9976781,19153568,6.7,965978,0,2007,6,4153568,27.69,Medium Budget,Profit
2099,Boat Trip,Comedy,2003-03-21,R,Artisan,97,15000000,8586376,6347337,14933713,4.9,903829,0,2003,3,-66287,-0.44,Medium Budget,Loss
2100,The Importance of Being Earnest,Comedy,2002-05-22,PG,Miramax,97,15000000,8378141,0,8378141,6.9,881910,0,2002,5,-6621859,-44.15,Medium Budget,Loss
2101,Hoot,Adventure,2006-05-05,PG,New Line,91,15000000,8117637,107361,8224998,5.6,854488,0,2006,5,-6775002,-45.17,Medium Budget,Loss
2102,In Bruges,Comedy,2008-02-08,R,Focus Features,107,15000000,7800825,26732958,34533783,8.0,821139,0,2008,2,19533783,130.23,Medium Budget,Profit
2103,Promised Land,Drama,2013-01-04,R,Focus Features,106,15000000,7597898,4796664,12394562,6.6,799779,0,2013,1,-2605438,-17.37,Medium Budget,Loss
2104,Mulholland Drive,Drama,2001-10-08,R,Universal Pictures,147,15000000,7219578,13566395,20785973,8.0,759956,0,2001,10,5785973,38.57,Medium Budget,Profit
2105,The Rocker,Comedy,2008-08-20,PG-13,20th Century Fox,102,15000000,6409528,2357810,8767338,6.2,674687,0,2008,8,-6232662,-41.55,Medium Budget,Loss
2106,Jakob the Liar,Drama,1999-09-24,PG-13,Sony Pictures,120,15000000,4956401,0,4956401,6.5,521726,0,1999,9,-10043599,-66.96,Medium Budget,Major Loss
2107,"Kiss Kiss, Bang Bang",Comedy,2005-10-21,R,Warner Bros,103,15000000,4235837,12593627,16829464,7.6,445878,0,2005,10,1829464,12.2,Medium Budget,Profit
2108,Idle Hands,Horror,1999-04-30,R,Sony Pictures,92,15000000,4023741,0,4023741,6.2,423552,0,1999,4,-10976259,-73.18,Medium Budget,Major Loss
2109,Blood and Chocolate,Horror,2007-01-26,PG-13,MGM,98,15000000,3526588,3024722,6551310,5.5,371220,0,2007,1,-8448690,-56.32,Medium Budget,Loss
2110,You Will Meet a Tall Dark Stranger,Drama,2010-09-22,R,Sony Pictures Classics,98,15000000,3247816,31000000,34247816,6.3,341875,0,2010,9,19247816,128.32,Medium Budget,Profit
2111,Never Let Me Go,Drama,2010-09-15,R,Fox Searchlight,103,15000000,2434652,8739066,11173718,7.2,256279,0,2010,9,-3826282,-25.51,Medium Budget,Loss
2112,The Disappointments Room,Horror,2016-09-09,R,Relativity,98,15000000,2423467,721221,3144688,,255102,0,2016,9,-11855312,-79.04,Medium Budget,Major Loss
2113,The Company,Drama,2003-12-25,PG-13,Sony Pictures,240,15000000,2281585,1114923,3396508,7.9,240167,0,2003,12,-11603492,-77.36,Medium Budget,Major Loss
2114,Crazy in Alabama,Drama,1999-10-22,PG-13,Sony Pictures,111,15000000,1954202,0,1954202,6.3,205705,0,1999,10,-13045798,-86.97,Medium Budget,Major Loss
2115,The Clan of the Cave Bear,Adventure,1986-01-17,NR,Warner Bros,98,15000000,1953732,0,1953732,5.3,205656,0,1986,1,-13046268,-86.98,Medium Budget,Major Loss
2116,Banlieue 13,Action,2006-06-02,R,Magnolia Pictures,109,15000000,1200216,10399687,11599903,,126339,0,2006,6,-3400097,-22.67,Medium Budget,Loss
